都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,住所,方書,緯度,経度,設置位置,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,小児対応設備の有無,URL,備考
442020,573,大分県,別府市,別府中央病院,,別府市北的ヶ浜町５番１９号,,33.285063,131.504366,,0977-24-0001,,,,,,,,,,
442020,574,大分県,別府市,黒木記念病院,,別府市照波園町１４－２８,,33.319529,131.497551,,0977-67-12１1,,,,,,,24時間対応,,,
442020,575,大分県,別府市,野口病院,,別府市野口中町６－３３,,33.281841,131.498033,,0977-21-2151,,,,,,,,,,
442020,576,大分県,別府市,中村病院,,別府市秋葉町８番２４号,,33.276092,131.500949,,0977-23-3121,,,,,,,24時間対応,,,
442020,577,大分県,別府市,別府発達医療センター,,別府市大字鶴見４０７５番地の１,,33.296364,131.476786,,0977-22-4185,,,,,,,,,,
442020,578,大分県,別府市,秋本歯科医院,,別府市鉄輪上５組,,33.31216784,131.4733887,,0977-66-8171,,,,,,,,,,
442020,579,大分県,別府市,イルカデンタルクリニック,,別府市扇山１－４,,33.296574,131.467194,,0977-23-3934,,,,,,,,,,
442020,580,大分県,別府市,秋吉歯科医院,,別府市浜脇２丁目２－６,,33.269744,131.5075179,,0977-22-0419,,,,,,,,,,
442020,581,大分県,別府市,歯科アサノ医院,,別府市大字鶴見４０８３－１３,,33.3018346,131.4760846,,0977-25-5449,,,,,,,,,,
442020,582,大分県,別府市,イイダ歯科,,別府市上人本町１－８,,33.313042,131.4971996,,0977-66-2828,,,,,,,,,,
442020,583,大分県,別府市,伊東歯科医院,,別府市亀川東１９９６－１,,33.32362562,131.4969707,,0977-66-8241,,,,,,,,,,
442020,584,大分県,別府市,新港イトセ歯科,,別府市新港町５－１,,33.2962714,131.5028131,,0977-21-4477,,,,,,,,,,
442020,585,大分県,別府市,イトセ歯科医院,,別府市南荘園町２１組,,33.2890526,131.4752547,,0977-25-0501,,,,,,,,,,
442020,586,大分県,別府市,岩見歯科医院,,別府市光町８－１５,,33.2741518,131.4982549,,0977-26-0333,,,,,,,,,,
442020,587,大分県,別府市,ウエダ歯科,,別府市大畑６組の１,,33.3010291,131.4724377,,0977-21-8855,,,,,,,,,,
442020,588,大分県,別府市,関の江歯科医院,,別府市大字内竈字北新田２４－２,,33.34269392,131.494267,,0977-78-2171,,,,,,,,,,
442020,589,大分県,別府市,うつのみや歯科,,別府市弓ヶ浜町３－３５,,33.2858115,131.5025658,,0977-23-3894,,,,,,,,,,
442020,590,大分県,別府市,えびたに歯科医院,,別府市餅ヶ浜３－２５,,33.29559712,131.5010583,,0977-26-4618,,,,,,,,,,
442020,591,大分県,別府市,おたべ歯科医院,,別府市荘園町８組の１,,33.29195311,131.481563,,0977-23-8241,,,,,,,,,,
442020,592,大分県,別府市,小野歯科医院,,別府市中須賀元町２組,,33.3085034,131.4923444,,0977-66-7104,,,,,,,,,,
442020,593,大分県,別府市,兼子矯正歯科クリニック,,別府市田の湯町１０－２９　丸子ビル２Ｆ,,33.2793013,131.4995295,,0977-23-875７,,,,,,,,,,
442020,594,大分県,別府市,椛田歯科医院,,別府市亀川浜田町４－１０,,33.33051032,131.4938486,,0977-66-6464,,,,,,,,,,
442020,595,大分県,別府市,川良歯科医院,,別府市楠町２－２,,33.2757877,131.503085,,0977-23-3695,,,,,,,,,,
442020,596,大分県,別府市,清岡デンタルクリニック,,別府市平田町６－２３,,33.3186387,131.4931637,,0977-67-8241,,,,,,,,,,
442020,597,大分県,別府市,姫山歯科診療所,,別府市亀川中央町２９－１０,,33.32879816,131.4899111,,0977-67-1900,,,,,,,,,,
442020,598,大分県,別府市,北浜さとう歯科クリニック,,別府市北浜２－７－１８,,33.2807733,131.5044878,,0977-25-5577,,,,,,,,,,
442020,599,大分県,別府市,セント歯科,,別府市上田の湯町１２－３３,,33.27802764,131.4971396,,0977-25-8020,,,,,,,,,,
442020,600,大分県,別府市,歯科馬場医院,,別府市楠町１－２７,,33.2751462,131.5036183,,0977-24-6464,,,,,,,,,,
442020,601,大分県,別府市,しんぐう歯科医院,,別府市荘園町３－２,,33.2925385,131.4877197,,0977-25-3033,,,,,,,,,,
442020,602,大分県,別府市,生野歯科医院,,別府市野口元町３－３８,,33.2817898,131.5007686,,0977-23-3581,,,,,,,,,,
442020,603,大分県,別府市,高橋歯科医院,,別府市石垣西１丁目２８０,,33.29015356,131.4957154,,0977-26-1456,,,,,,,,,,
442020,604,大分県,別府市,谷口歯科医院,,別府市北浜１丁目２－２５,,33.27861683,131.5028871,,0977-23-0864,,,,,,,,,,
442020,605,大分県,別府市,爲末歯科クリニック,,別府市大字鶴見字市ノ原３３３０番地の３,,33.3066341,131.4858087,,0977-26-5578,,,,,,,,,,
442020,606,大分県,別府市,土屋歯科口腔外科クリニック,,別府市船小路町６－１４,,33.3025429,131.5026132,,0977-21-2233,,,,,,,,,,
442020,607,大分県,別府市,鶴田歯科医院,,別府市北浜１丁目１２－１８,,33.2782461,131.5059244,,0977-22-3043,,,,,,,,,,
442020,608,大分県,別府市,石垣鶴田歯科医院,,別府市石垣西８－５－８,,33.3010903,131.4911555,,0977-25-4182,,,,,,,,,,
442020,609,大分県,別府市,荘園豊田歯科,,別府市鶴見町７－２,,33.301758,131.477181,,0977-22-1611,,,,,,,,,,
442020,610,大分県,別府市,上人豊田歯科,,別府市上人仲町７００番地の１,,33.31342307,131.4939451,,0977-66-4731,,,,,,,,,,
442020,611,大分県,別府市,吉弘豊田歯科医院,,別府市石垣東５－４－１,,33.295959,131.497086,,0977-22-2521,,,,,,,,,,
442020,612,大分県,別府市,西林歯科医院,,別府市石垣西８－１－５１　リベラ９０　２Ｆ,,33.301768,131.4946387,,0977-24-8011,,,,,,,,,,
442020,613,大分県,別府市,ルミエール歯科医院,,別府市大字鶴見字木ノ原２８７８番１,,33.299999,131.477371,,0977-24-8811,,,,,,,,,,
442020,614,大分県,別府市,鉄輪歯科クリニック,,別府市大字鉄輪１２９－１,,33.3154865,131.4797746,,0977-66-1365,,,,,,,,,,
442020,615,大分県,別府市,ふじた歯科医院,,別府市扇山町９組の２,,33.2950487,131.4692575,,0977-26-0648,,,,,,,,,,
442020,616,大分県,別府市,岩尾歯科医院,,別府市石垣東３－４－１６,,33.2932079,131.4965968,,0977-21-8329,,,,,,,,,,
442020,617,大分県,別府市,まつもと歯科医院,,別府市幸町１４００番地の１１,,33.286537,131.49672,,0977-25-1118,,,,,,,,,,
442020,618,大分県,別府市,丸尾歯科医院,,別府市駅前町１２－１１,,33.27922057,131.5009457,,0977-23-3471,,,,,,,,,,
442020,619,大分県,別府市,溝部歯科医院,,別府市大畑２組-１　あすかビル１Ｆ,,33.3038844,131.4746959,,0977-24-2896,,,,,,,,,,
442020,620,大分県,別府市,目代歯科医院,,別府市上人西町３組,,33.31132503,131.4932907,,0977-66-1708,,,,,,,,,,
442020,621,大分県,別府市,扇山矢田歯科医院,,別府市大字鶴見字夫婦石４０２４－７７,,33.2970962,131.472446,,0977-26-1230,,,,,,,,,,
442020,622,大分県,別府市,矢田歯科医院,,別府市北浜１丁目１１－９　マルキ物産ビル内,,33.27937641,131.505429,,0977-24-1876,,,,,,,,,,
442020,623,大分県,別府市,歯科柳川医院,,別府市秋葉町８－２１,,33.2760933,131.5004769,,0977-23-1464,,,,,,,,,,
442020,624,大分県,別府市,ツルミ山村歯科医院,,別府市馬場町１－８　西山ビル１Ｆ,,33.30666143,131.4752776,,0977-25-5050,,,,,,,,,,
442020,625,大分県,別府市,友岡歯科医院,,別府市楠町４－４,,33.2763238,131.5041766,,0977-21-4725,,,,,,,,,,
442020,626,大分県,別府市,脇歯科,,別府市小倉４組,,33.3076978,131.4651717,,0977-26-3340,,,,,,,,,,
442020,627,大分県,別府市,しろくま歯科矯正歯科,,別府市餅ヶ浜町７番１９号,,33.29278121,131.5025711,,0977-22-4690,,,,,,,,,,
442020,628,大分県,別府市,ぞう歯科クリニック,,別府市北中７組,,33.31207465,131.4802724,,0977-67-8214,,,,,,,,,,
442020,629,大分県,別府市,ガーデン歯科クリニック,,別府市南立石１区２組,,33.28526572,131.4808559,,0977-22-4618,,,,,,,,,,
442020,630,大分県,別府市,安部徹歯科医院,,別府市荘園９－１　セスナビル２Ｆ,,33.29322064,131.4844823,,0977-75-9321,,,,,,,,,,
442020,631,大分県,別府市,酒本歯科医院,,別府市青山町３１０９－２,,33.2777542,131.4930665,,0977-85-8461,,,,,,,,,,
442020,632,大分県,別府市,別府さほ歯科クリニック,,別府市船小路町４－４３　トレビアンビル２Ｆ,,33.29977596,131.5014553,,0977-75-8215,,,,,,,,,,
442020,633,大分県,別府市,豊島歯科医院,,別府市亀川中央町５－３８,,33.324995,131.493553,,0977-66-1065,,,,,,,,,,
442020,634,大分県,別府市,別府口腔保健センター,,別府市西野口町１５－３３　別府市保健センター１Ｆ,,33.28370514,131.4936876,,0977-21-5657,,,,,,,,,,
442020,635,大分県,別府市,児玉病院,,別府市亀川四の湯町５番１９号,,33.321143,131.493922,,0977-67-1611,,,,,,,24時間対応,,,
442020,636,大分県,別府市,たにぐち糖尿病内科クリニック,,別府市東荘園１－１リバーサイドハイツ荘園１Ｆ,,33.29045848,131.4866924,,0977-21-7373,,,,,,,,,,
442020,637,大分県,別府市,自衛隊別府病院,,別府市大字別府３０８８－２４,,33.285286,131.485367,,0977-24-6811,,,,,,,,,,
442020,638,大分県,別府市,別府温泉病院,,別府市大字野田２２番地の１,,33.329587,131.484978,,0977-67-1131,,,,,,,,,,
442020,639,大分県,別府市,独立行政法人国立病院機構　西別府病院,,別府市大字鶴見４５４８番地,,33.2938237,131.4747546,,0977-24-1221,,,,,,,24時間対応,,,
442020,640,大分県,別府市,久保田アネックスクリニック,,別府市石垣東１０丁目１番２５号,,33.30512925,131.499052,,0977-25-6363,,,,,,,,,,
442020,641,大分県,別府市,九州大学病院別府病院,,別府市大字鶴見字鶴見原４５４６,,33.29409232,131.4812529,,0977-27-1600,,,,,,,,,,
442020,642,大分県,別府市,おおさわクリニック,,別府市富士見町１－７,,33.2850922,131.5005492,,0977-27-0030,,,,,,,,,,
442020,643,大分県,別府市,古城循環器クリニック,,別府市石垣東６－３－２４,,33.29806315,131.4977984,,0977-25-3811,,,,,,,,,,
442020,644,大分県,別府市,なごみ診療所,,別府市山の手町９版３９号山の手ライフガーデン内,,33.27742668,131.5007043,,0977-22-1580,,,,,,,,,,
442020,645,大分県,別府市,横井内科クリニック,,別府市鶴見園町５組,,33.28461997,131.484375,,0977-26-6111,,,,,,,,,,
442020,646,大分県,別府市,渡邉医院,,別府市光町４－１１,,33.2735541,131.4990356,,0977-23-0564,,,,,,,,,,
442020,647,大分県,別府市,地域支援センターほっと,,別府市大字鶴見４０７５番地の１,,33.295591,131.478006,,0977-22-4185,,,,,,,,,,
442020,648,大分県,別府市,風の荘　べっぷ,,別府市上野口町2－60　,,33.284512,131.493027,,0977-22-7070,,,,,,,,,,
442020,649,大分県,別府市,グリーンコープ生活協同組合おおいた別府センター,,別府市大字内竈８５-１,,33.34478,131.481201,,0977-66-9977 ,,,,,,,,,,
442020,650,大分県,別府市,社会福祉法人洗心会デイサービスセンターはるかぜ庵,,別府市石垣西10丁目1-13,,33.30426,131.493713,,0977-25-8688,,,,,,,,,,
442020,651,大分県,別府市,別府簡易裁判所,,別府市上田の湯4－8,,33.276342,131.494394,,0977-22-0519,,,,,,,,,,
442020,652,大分県,別府市,別府税務署,,別府市光町23－2111,,33.275342,131.495283,,0977‐23‐2111,,,,,,,,,,
442038,653,大分県,中津市,北部保健所,,中津市中央町１－１０－４２,,33.590722,131.193077,,0979-22-2210,,,,,,,,,,
442038,654,大分県,中津市,中津土木事務所,,中津市中央町1-5-16,,33.592111,131.195965,,0979-22-2110,,,,,,,,,,R2.11購入
442038,655,大分県,中津市,大分県立工科短期大学校,,中津市大字東浜４０７－２７,,33.597254,131.217293,,0979-23-5500,,,,,,,,,,
442038,656,大分県,中津市,中津南高等学校,,中津市大畑２０９３番地,,33.597249,131.181828,,0979-22-0224,,,,,,,,,,
442038,657,大分県,中津市,中津北高等学校,,中津市中央町１丁目６番８３号,,33.589167,131.193744,,0979-22-0244,,,,,,,,,,
442038,658,大分県,中津市,中津南高等学校　耶馬溪校,,中津市耶馬溪町大字戸原１６５０番地の３,,33.463551,131.142853,,0979-54-2011,,,,,,,,,,
442038,659,大分県,中津市,中津東高等学校,,中津市上如水１４５番地の３,,33.581134,131.221809,,0979-32-3800,,,,,,,,,,
442038,660,大分県,中津市,中津支援学校,,中津市大塚１番地,,33.605517,131.195991,,0979-22-0550,,,,,,,,,,
442038,661,大分県,中津市,中津警察署,,中津市中央町１丁目２番１０号,,33.594361,131.192771,,0979-22-2131,,,,,,,24時間対応,,,
442038,662,大分県,中津市,中津市役所　本庁舎,,中津市豊田町１４番地３,,33.598277,131.188188,,0979-22-1170,,,,,,,,,,
442038,663,大分県,中津市,中津市役所　三光支所,,中津市三光原口６４４番地７,,33.555773,131.201005,,0979-43-2050,,,,,,,,,,
442038,664,大分県,中津市,中津市役所　本耶馬渓支所,,中津市本耶馬渓町曽木１８００番地,,33.49604,131.16972,,0979-52-2211,,,,,,,,,,
442038,665,大分県,中津市,中津市役所　耶馬溪支所,,中津市耶馬溪町柿坂１３８番地１,,33.415237,131.125168,,0979-54-3111,,,,,,,,,,
442038,666,大分県,中津市,中津市役所　山国支所,,中津市山国町守実１３０番地,,33.402259,131.0416,,0979-62-3111,,,,,,,,,,
442038,667,大分県,中津市,上下水道部庁舎,,中津市中央町2丁目3番1号,,33.588322,131.192719,,0979-24-1234,,,,,,,,,,
442038,668,大分県,中津市,中津市体育・給食課,,中津市豊田町14番地3,,33.598277,131.188188,,0979-22-1111,,,,,,,,,,
442038,669,大分県,中津市,中津市教育福祉センター,,中津市沖代町1丁目1番11号,,33.592508,131.198382,,0979-24-1294,,,,,,,,,,
442038,670,大分県,中津市,三口浄水場,,中津市大字相原3144番地,,33.563316,131.191803,,0979-24-1237,,,,,,,,,,
442038,671,大分県,中津市,三光福祉保健センター,,中津市三光成恒421番地1,,33.537929,131.20949,,0979-27-7715,,,,,,,,,,
442038,672,大分県,中津市,鶴居児童館【鶴居文化センタ－】,,中津市大字高瀬1042番地,,33.585166,131.177328,,0979-25-0514,,,,,,,,,,
442038,673,大分県,中津市,中津市耶馬溪老人デイサービスセンター,,中津市耶馬溪町大字樋山路25番地1,,33.4299838,131.0976793,,0979-56-3020,,,,,,,,,,
442038,674,大分県,中津市,中津市山国高齢者生活福祉センター,,中津市山国町守実57番地1,,33.404773,131.041211,,0979-62-3093,,,,,,,,,,
442038,675,大分県,中津市,小幡記念図書館,,中津市1366番地1（片端町）,,33.603748,131.184411,,0979-22-0679,,,,,,,,,,
442038,676,大分県,中津市,豊陽中学校,,中津市中央町1丁目4番50号,,33.593083,131.193827,,0979-22-0331,,,,,,,,,,
442038,677,大分県,中津市,緑ヶ丘中学校,,中津市大字永添2454番地の1,,33.569975,131.210298,,0979-22-2325,,,,,,,,,,
442038,678,大分県,中津市,中津中学校,,中津市大字牛神459番地の2,,33.59525,131.202215,,0979-22-0575,,,,,,,,,,
442038,679,大分県,中津市,城北中学校,,中津市字小祝525番地の11,,33.612942,131.188882,,0979-22-0780,,,,,,,,,,
442038,680,大分県,中津市,東中津中学校,,中津市大字是則845番地,,33.588029,131.234906,,0979-32-2493,,,,,,,,,,
442038,681,大分県,中津市,今津中学校,,中津市大字植野1889番地の2,,33.568848,131.267031,,0979-32-0029,,,,,,,,,,
442038,682,大分県,中津市,三光中学校,,中津市三光成恒592番地1,,33.538077,131.20654,,0979-43-2729,,,,,,,,,,
442038,683,大分県,中津市,本耶馬渓中学校,,中津市本耶馬渓町跡田212番地,,33.488343,131.174611,,0979-52-2452,,,,,,,,,,
442038,684,大分県,中津市,耶馬渓中学校,,中津市耶馬渓町大字柿坂684番地,,33.447677,131.118805,,0979-54-3168,,,,,,,,,,
442038,685,大分県,中津市,山国中学校,,中津市山国町守実281番地,,33.40393,131.038882,,0979-62-2700,,,,,,,,,,
